"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.045991754E1,2.725279408E-2,3.479398693E-2,1.751299560E-2
1.046989554E1,4.285004083E-2,3.407189691E-2,1.691307127E-2
1.047987454E1,4.533423040E-2,3.626361150E-2,4.460314572E-2
1.048985354E1,3.690952554E-2,2.799785726E-2,3.606854975E-2
1.049983154E1,3.448702410E-2,3.378552496E-2,4.310859740E-2
1.050981054E1,3.443650050E-2,3.256783773E-2,4.804949462E-2
1.051978854E1,3.051645404E-2,3.879877463E-2,3.098556519E-2
1.052976754E1,3.097032588E-2,3.159533842E-2,3.368347049E-2
1.053974554E1,3.488207661E-2,2.574667010E-2,3.218599856E-2
1.054972454E1,3.305780014E-2,3.376923955E-2,3.967511237E-2
1.055970354E1,3.656559963E-2,3.375143523E-2,3.907869637E-2
1.056968154E1,3.793191120E-2,3.698665397E-2,4.551823497E-2
1.057966054E1,2.688648429E-2,3.684873049E-2,3.309290171E-2
1.058963854E1,2.881942760E-2,3.150199995E-2,3.009971201E-2
1.059961754E1,3.195483254E-2,2.599331753E-2,3.833259165E-2
1.060959554E1,3.850398816E-2,2.406573492E-2,5.659929335E-2
1.061957454E1,3.451664390E-2,2.771979018E-2,4.867222309E-2
1.062955254E1,2.881787444E-2,3.048463925E-2,4.478031635E-2
1.063953154E1,2.861334980E-2,4.108294831E-2,4.433300436E-2
1.064951054E1,2.959564548E-2,4.082754375E-2,3.655094504E-2
1.065948854E1,3.183489153E-2,2.904710813E-2,3.939853907E-2
1.066946754E1,3.218587065E-2,2.544174922E-2,3.086920559E-2
1.067944554E1,2.960984325E-2,3.581696416E-2,5.646305323E-2
1.068942454E1,3.046963977E-2,3.277353181E-2,3.565339744E-2
1.069940254E1,3.299192760E-2,2.758597573E-2,4.014464378E-2
1.070938154E1,4.584217072E-2,3.475639801E-2,4.104336083E-2
1.071936054E1,5.148725543E-2,2.065964273E-2,3.834954858E-2
1.072933854E1,3.909148715E-2,2.915808646E-2,2.772106469E-2
1.073931754E1,2.622057779E-2,2.719574489E-2,4.254024804E-2
1.074929554E1,2.041180758E-2,2.529375071E-2,4.359099269E-2
1.075927454E1,2.287741397E-2,2.368950543E-2,3.401266873E-2
1.076925254E1,3.166778907E-2,3.109980516E-2,3.206788480E-2
1.077923154E1,4.095716922E-2,2.525677849E-2,4.239640653E-2
1.078920954E1,2.983921856E-2,1.962267101E-2,3.640944242E-2
1.079918854E1,3.565135092E-2,1.770348007E-2,2.922496855E-2
1.080916754E1,2.952898722E-2,2.773563019E-2,2.683345735E-2
1.081914554E1,4.239001114E-2,3.053390432E-2,2.668786168E-2
1.082912454E1,3.109916562E-2,2.771363004E-2,4.046097815E-2
1.083910254E1,3.113821406E-2,3.901113362E-2,3.522479653E-2
1.084908154E1,3.326117361E-2,3.169365615E-2,4.360619545E-2
1.085905954E1,3.368118642E-2,2.536842376E-2,3.956518471E-2
1.086903854E1,4.078873286E-2,3.070968167E-2,3.986690104E-2
1.087901754E1,4.000076573E-2,3.523775634E-2,4.810445845E-2
1.088899554E1,3.742144927E-2,4.070585315E-2,2.805084765E-2
1.089897454E1,2.787188631E-2,2.890532229E-2,1.787084520E-2
1.090895254E1,2.932840945E-2,2.122324123E-2,3.793439627E-2
1.091893154E1,3.795290636E-2,3.576434379E-2,2.999855518E-2
1.092890954E1,2.793737512E-2,2.891681572E-2,4.122462451E-2
1.093888854E1,4.589395512E-2,2.432802137E-2,4.541941702E-2
1.094886654E1,3.283449132E-2,2.224847740E-2,4.018148124E-2
1.095884554E1,3.689019319E-2,2.370025425E-2,3.658836722E-2
1.096882454E1,3.628696153E-2,3.298744626E-2,4.047676563E-2
1.097880254E1,2.833913365E-2,3.681739078E-2,2.880163014E-2
1.098878154E1,2.678887233E-2,3.293058209E-2,3.194626272E-2
1.099875954E1,3.563073948E-2,2.621452044E-2,4.422424614E-2
1.100873854E1,2.986721210E-2,3.017886413E-2,1.742821097E-2
1.101871654E1,3.175434614E-2,2.813992176E-2,3.718829155E-2
1.102869554E1,3.376609895E-2,4.035512984E-2,3.988502741E-2
1.103867454E1,2.864485167E-2,2.770588020E-2,3.285024226E-2
1.104865271E1,3.587725444E-2,3.078349820E-2,3.015876889E-2
1.105863171E1,3.451333657E-2,2.572693574E-2,4.273671448E-2
1.106860971E1,4.022942841E-2,2.348218052E-2,2.971671939E-2
1.107858871E1,2.709977975E-2,2.611664810E-2,3.645154238E-2
1.108856671E1,2.417785300E-2,3.100723643E-2,4.244493842E-2
1.109854571E1,2.291319162E-2,2.626355939E-2,4.858393013E-2
1.110852471E1,2.764125019E-2,2.602704409E-2,3.481432199E-2
1.111850271E1,3.155256238E-2,3.831491753E-2,4.963701367E-2
1.112848171E1,3.069830244E-2,3.133389022E-2,4.155616164E-2
1.113845971E1,3.680454975E-2,2.994043021E-2,3.167787552E-2
1.114843871E1,3.469927803E-2,4.282864824E-2,3.601884842E-2
1.115841671E1,3.077935947E-2,2.253274344E-2,3.841854572E-2
1.116839571E1,2.339869324E-2,3.151752933E-2,4.216193318E-2
1.117837371E1,2.551253479E-2,3.068934890E-2,2.449807942E-2
1.118835271E1,2.977983277E-2,2.303285854E-2,3.033769369E-2
1.119833171E1,2.620716574E-2,2.350503491E-2,3.991718709E-2
1.120830971E1,3.461546184E-2,3.355102192E-2,3.752158284E-2
1.121828871E1,2.768961763E-2,1.729189319E-2,3.348115683E-2
1.122826671E1,3.954106495E-2,2.351699429E-2,3.797474205E-2
1.123824571E1,2.584608190E-2,3.317119501E-2,4.965630949E-2
1.124822371E1,3.294374289E-2,2.553763214E-2,3.917634487E-2
1.125820271E1,2.806656204E-2,2.299638653E-2,3.453833342E-2
1.126818171E1,3.454385173E-2,2.546196094E-2,3.633342862E-2
1.127815971E1,4.286052927E-2,4.316028130E-2,4.276828945E-2
1.128813871E1,2.940740168E-2,2.375457854E-2,5.279684901E-2
1.129811671E1,2.651642863E-2,2.112816915E-2,4.591233730E-2
1.130809571E1,2.836323515E-2,3.156623938E-2,3.213980556E-2
1.131807371E1,3.827156134E-2,2.849932452E-2,3.213922083E-2
1.132805271E1,2.799104160E-2,2.381332935E-2,3.932661831E-2
1.133803171E1,2.831380790E-2,2.580873738E-2,2.510560513E-2
1.134800971E1,4.012907557E-2,3.304473527E-2,3.783323944E-2
1.135798871E1,4.080801040E-2,3.105347968E-2,3.588904023E-2
1.136796671E1,2.776729424E-2,3.242699521E-2,3.603931367E-2
1.137794571E1,3.349380143E-2,3.347820581E-2,3.978036225E-2
1.138792371E1,2.861599931E-2,2.220362743E-2,4.786589205E-2
1.139790271E1,2.429134380E-2,2.754209421E-2,4.367402315E-2
1.140788171E1,2.557749370E-2,3.662703194E-2,3.903542697E-2
1.141785971E1,2.867485519E-2,3.011651362E-2,4.112814546E-2
1.142783871E1,2.759732299E-2,2.433748655E-2,3.050083101E-2
1.143781671E1,2.824276423E-2,2.863954349E-2,3.274908543E-2
1.144779571E1,2.281886872E-2,2.857382627E-2,3.963535130E-2
1.145777371E1,3.664208852E-2,3.046080499E-2,3.724325538E-2
1.146775271E1,2.846431889E-2,2.655719468E-2,3.380275369E-2
1.147773071E1,3.100683443E-2,2.195446295E-2,3.574870706E-2
1.148770971E1,2.405592028E-2,3.035941062E-2,3.919330180E-2
1.149768871E1,2.123374337E-2,2.521314821E-2,4.009494245E-2
1.150766671E1,2.738527006E-2,1.342448537E-2,4.683444321E-2
1.151764571E1,3.088371400E-2,1.988617944E-2,4.608424544E-2
1.152762371E1,2.640034312E-2,2.822295222E-2,3.006755233E-2
1.153760271E1,2.841989832E-2,3.061730480E-2,2.587802231E-2
1.154758071E1,3.419603376E-2,2.259253122E-2,3.216260970E-2
1.155755971E1,3.248066168E-2,2.083274772E-2,3.725378036E-2
1.156753871E1,3.374322172E-2,3.417816777E-2,3.515638411E-2
1.157751671E1,3.053271661E-2,2.955604887E-2,4.757879376E-2
1.158749571E1,2.780391242E-2,2.948335153E-2,3.889743268E-2
1.159747371E1,3.051672813E-2,3.925894136E-2,1.989047348E-2
1.160745271E1,3.225967348E-2,2.360950364E-2,2.842390001E-2
1.161743071E1,2.170351233E-2,2.547229864E-2,3.142001331E-2
1.162740971E1,2.669882521E-2,2.701715128E-2,3.741340935E-2
1.163738871E1,3.033844287E-2,2.370647606E-2,3.068034053E-2
1.164736671E1,3.014577711E-2,1.988535260E-2,3.128026485E-2
1.165734571E1,3.100765670E-2,2.200309991E-2,2.514361203E-2
1.166732371E1,2.644805275E-2,3.099833770E-2,4.565272093E-2
1.167730271E1,3.272863844E-2,3.035858378E-2,4.520774782E-2
1.168728071E1,2.815280847E-2,3.035386490E-2,3.039090335E-2
1.169725971E1,3.371446073E-2,3.138170948E-2,4.416577399E-2
1.170723871E1,3.910648892E-2,2.280980553E-2,3.772915900E-2
1.171721671E1,2.812667873E-2,2.892392374E-2,3.623344123E-2
1.172719571E1,3.202905564E-2,2.870479020E-2,3.803321421E-2
1.173717371E1,1.765310951E-2,2.645820772E-2,4.746360362E-2
1.174715271E1,2.308299841E-2,2.854653165E-2,3.893017709E-2
1.175713071E1,2.156288680E-2,3.000151534E-2,4.551706553E-2
1.176710971E1,3.025617985E-2,2.611483912E-2,4.357520521E-2
1.177708871E1,1.946103204E-2,2.725734394E-2,3.384543836E-2
1.178706671E1,2.885167865E-2,2.648950859E-2,3.040376723E-2
1.179704571E1,3.498970192E-2,1.663642488E-2,3.713975966E-2
1.180702371E1,2.735725824E-2,3.327137883E-2,3.414598525E-2
1.181700271E1,2.570907433E-2,3.870695964E-2,3.938509047E-2
1.182698071E1,3.222385928E-2,2.349366025E-2,4.028497696E-2
1.183695971E1,3.102768341E-2,1.880299187E-2,4.283377826E-2
1.184693771E1,3.233738663E-2,3.084061819E-2,4.597841084E-2
1.185691671E1,3.126381956E-2,3.284016495E-2,2.636568010E-2
1.186689571E1,3.516626956E-2,2.986320585E-2,3.340104997E-2
1.187687371E1,2.677292040E-2,2.359095243E-2,5.076494157E-2
1.188685271E1,2.618293634E-2,3.535105528E-2,4.866929948E-2
1.189683071E1,3.226309044E-2,2.275269468E-2,2.800991714E-2
1.190680971E1,2.717266895E-2,2.575027436E-2,3.998501480E-2
1.191678771E1,3.465918805E-2,2.652101504E-2,3.294964492E-2
1.192676671E1,2.623811943E-2,2.365295119E-2,4.776941299E-2
1.193674571E1,3.415311154E-2,3.261710737E-2,2.531668961E-2
1.194672371E1,4.141513411E-2,3.189160952E-2,4.148482561E-2
1.195670271E1,2.598520909E-2,2.873156862E-2,2.472027361E-2
1.196668071E1,2.765115391E-2,3.008733236E-2,3.639540911E-2
1.197665971E1,3.626477866E-2,2.792102576E-2,4.133689106E-2
1.198663771E1,2.708154375E-2,2.378560990E-2,3.804490864E-2
1.199661671E1,2.885312218E-2,2.644281310E-2,4.044051290E-2
1.200659571E1,2.632465823E-2,1.811347724E-2,4.822374165E-2
1.201657371E1,2.584979123E-2,2.258755652E-2,3.505230367E-2
1.202655271E1,2.765298117E-2,2.254875476E-2,2.173351586E-2
1.203653071E1,3.025444396E-2,2.551440773E-2,2.861744285E-2
1.204651042E1,3.167794861E-2,2.371450684E-2,4.089016378E-2
1.205648842E1,3.990158234E-2,2.401480705E-2,4.807522237E-2
1.206646742E1,3.110758927E-2,2.605950070E-2,3.714736104E-2
1.207644642E1,3.280415889E-2,2.982715867E-2,2.082953632E-2
1.208642442E1,3.764980132E-2,3.225445666E-2,4.507793963E-2
1.209640342E1,2.865848299E-2,2.826519835E-2,4.702389300E-2
1.210638142E1,2.618490977E-2,3.247502003E-2,3.924241841E-2
1.211636042E1,2.700172925E-2,1.983233023E-2,3.759408832E-2
1.212633842E1,2.373200281E-2,2.222964754E-2,4.029140890E-2
1.213631742E1,2.495933337E-2,1.917811817E-2,2.263515651E-2
1.214629642E1,3.158064729E-2,2.940302997E-2,1.544951320E-2
1.215627442E1,2.740319543E-2,3.063071229E-2,3.341157496E-2
1.216625342E1,2.832862694E-2,3.472387745E-2,4.284547269E-2
1.217623142E1,3.995667407E-2,2.618634417E-2,4.224788725E-2
1.218621042E1,2.753678603E-2,2.579055162E-2,4.658827543E-2
1.219618842E1,2.603311971E-2,3.388733732E-2,4.359099269E-2
1.220616742E1,3.204087798E-2,3.172854530E-2,3.880036891E-2
1.221614642E1,2.288413826E-2,3.551327440E-2,4.284254909E-2
1.222612442E1,3.317406837E-2,2.744170939E-2,3.940087795E-2
1.223610342E1,3.103353063E-2,3.197611549E-2,4.089893460E-2
1.224608142E1,2.990509110E-2,2.338200584E-2,3.955407500E-2
1.225606042E1,3.924497657E-2,1.780334183E-2,4.584684849E-2
1.226603842E1,2.924013477E-2,3.041226396E-2,3.940964878E-2
1.227601742E1,1.823984105E-2,2.470458663E-2,2.728310823E-2
1.228599642E1,3.040177552E-2,2.310295661E-2,3.282042146E-2
1.229597442E1,2.670653623E-2,2.887983208E-2,4.419559479E-2
1.230595342E1,2.018181100E-2,2.761131519E-2,3.401910067E-2
1.231593142E1,3.753282046E-2,2.673403641E-2,3.761162996E-2
1.232591042E1,3.281726031E-2,2.884407270E-2,2.234162629E-2
1.233588842E1,2.419155741E-2,2.843366669E-2,3.835714996E-2
1.234586742E1,3.302746771E-2,2.267559366E-2,3.730874419E-2
1.235584642E1,1.798930613E-2,1.668735048E-2,3.641236603E-2
1.236582442E1,2.412380280E-2,1.643160332E-2,4.599302888E-2
1.237580342E1,2.585551053E-2,2.926934344E-2,4.075158477E-2
1.238578142E1,2.907005388E-2,2.885422767E-2,4.060014188E-2
1.239576042E1,2.710920839E-2,2.188505011E-2,4.583924711E-2
1.240573842E1,2.659260688E-2,2.427122116E-2,2.623177886E-2
1.241571742E1,2.416413032E-2,2.479255982E-2,3.461551666E-2
1.242569642E1,2.742375204E-2,3.080867321E-2,4.089951932E-2
1.243567442E1,2.319159217E-2,2.499485064E-2,3.984877467E-2
1.244565342E1,2.664875843E-2,2.354816269E-2,4.448854029E-2
1.245563142E1,2.634653047E-2,2.305908422E-2,3.401032984E-2
1.246561042E1,2.816276701E-2,2.426302592E-2,2.921970606E-2
1.247558842E1,2.976483101E-2,2.749512462E-2,3.101714015E-2
1.248556742E1,3.626766572E-2,1.969427199E-2,3.415884912E-2
1.249554642E1,3.167381901E-2,2.196666901E-2,3.940497100E-2
1.250552442E1,2.670237008E-2,1.028934082E-2,3.417054355E-2
1.251550342E1,2.422336992E-2,2.531571660E-2,3.671349764E-2
1.252548142E1,2.205218911E-2,2.518261935E-2,4.030017972E-2
1.253546042E1,2.548645986E-2,2.781093822E-2,4.778110743E-2
1.254543842E1,2.342621170E-2,1.730261918E-2,5.242028832E-2
1.255541742E1,3.204319859E-2,2.704971754E-2,3.625566065E-2
1.256539642E1,3.016669918E-2,2.657407852E-2,5.032464623E-2
1.257537442E1,2.727426432E-2,2.099085552E-2,4.433826685E-2
1.258535342E1,3.309282862E-2,8.503400157E-3,4.553636134E-2
1.259533142E1,2.362814164E-2,1.497636382E-2,3.147029936E-2
1.260531042E1,2.223919038E-2,3.042499079E-2,3.835714996E-2
1.261528842E1,2.696618915E-2,2.566657238E-2,4.209702909E-2
1.262526742E1,3.288978405E-2,2.293147787E-2,3.700936675E-2
1.263524642E1,3.371142749E-2,2.205252715E-2,4.779280186E-2
1.264522442E1,3.087470563E-2,2.848573888E-2,4.570066810E-2
1.265520342E1,2.777253846E-2,3.279578549E-2,2.878876626E-2
1.266518142E1,3.001021307E-2,3.146622915E-2,3.267716467E-2
1.267516042E1,2.516868196E-2,2.153273709E-2,4.704435825E-2
1.268513842E1,2.099097429E-2,2.479764415E-2,4.734373569E-2
1.269511742E1,2.818421898E-2,2.777699239E-2,4.959257483E-2
1.270509642E1,2.500256622E-2,3.052803883E-2,2.803856850E-2
1.271507442E1,3.145785576E-2,2.515211790E-2,2.923549354E-2
1.272505342E1,2.451779550E-2,1.697960163E-2,3.282568395E-2
1.273503142E1,1.908211419E-2,1.287939697E-2,3.836533606E-2
1.274501042E1,2.475659944E-2,2.276509718E-2,4.959199011E-2
1.275498842E1,3.001012171E-2,2.952563878E-2,4.375413001E-2
1.276496742E1,2.298898615E-2,2.356151992E-2,3.462253332E-2
1.277494642E1,3.246352203E-2,2.180727300E-2,4.839681923E-2
1.278492442E1,2.901119800E-2,2.192669325E-2,3.402260900E-2
1.279490342E1,3.043291194E-2,1.899680423E-2,2.923081577E-2
1.280488142E1,3.857002515E-2,2.902413040E-2,4.435171545E-2
1.281486042E1,2.493881330E-2,2.205170032E-2,4.525043249E-2
1.282483842E1,2.605078926E-2,3.393226951E-2,3.686610997E-2
1.283481742E1,2.352490174E-2,2.033893665E-2,3.836241245E-2
1.284479642E1,2.030283010E-2,1.096404555E-2,4.525043249E-2
1.285477442E1,3.353878845E-2,1.648323240E-2,4.195961952E-2
1.286475342E1,1.631075324E-2,2.229040833E-2,4.285775185E-2
1.287473142E1,2.529710144E-2,2.395473147E-2,4.016335487E-2
1.288471042E1,2.306574913E-2,2.265236012E-2,3.971370399E-2
1.289468942E1,3.395814344E-2,3.238442474E-2,4.121176064E-2
1.290466742E1,2.785249913E-2,2.430709017E-2,4.435405433E-2
1.291464642E1,2.187222278E-2,2.963320014E-2,4.720223308E-2
1.292462442E1,3.008693950E-2,1.830909401E-2,3.328527510E-2
1.293460342E1,3.109914735E-2,2.670627584E-2,3.867523849E-2
1.294458142E1,2.731707690E-2,2.617642674E-2,4.930021405E-2
1.295456042E1,2.702966798E-2,1.671699312E-2,4.122053146E-2
1.296453842E1,2.863260906E-2,1.796353727E-2,4.721334279E-2
1.297451742E1,2.346714221E-2,1.839365023E-2,3.748533010E-2
1.298449642E1,3.015611937E-2,1.810667528E-2,4.766533256E-2
1.299447442E1,2.456499349E-2,2.428649701E-2,3.030319512E-2
1.300445342E1,1.702864515E-2,2.098525955E-2,4.631696463E-2
1.301443142E1,2.061952991E-2,2.925070087E-2,4.122754812E-2
1.302441042E1,2.853466820E-2,2.720443121E-2,2.954481125E-2
1.303438942E1,2.718408929E-2,1.910181657E-2,3.628080368E-2
1.304436683E1,3.104758222E-2,2.225074320E-2,3.717952073E-2
1.305434583E1,2.995411634E-2,2.554688718E-2,3.419100881E-2
1.306432383E1,2.414688103E-2,2.337314365E-2,3.299642265E-2
1.307430283E1,2.525805300E-2,2.450304042E-2,3.943128347E-2
1.308428083E1,2.659366669E-2,1.612668929E-2,4.077906668E-2
1.309425983E1,2.698283544E-2,2.063972565E-2,3.539202690E-2
1.310423883E1,2.558228111E-2,2.209284553E-2,3.284848809E-2
1.311421683E1,2.383036394E-2,2.932953778E-2,4.646899223E-2
1.312419583E1,2.316202719E-2,2.748978904E-2,3.000147879E-2
1.313417383E1,3.064324725E-2,2.185569526E-2,4.571879447E-2
1.314415283E1,2.490062367E-2,3.135331850E-2,4.706716239E-2
1.315413083E1,2.724559469E-2,2.868056080E-2,3.554230034E-2
1.316410983E1,2.861850265E-2,1.610315882E-2,3.239825249E-2
1.317408883E1,2.188218132E-2,2.049684802E-2,4.003237724E-2
1.318406683E1,2.449175712E-2,3.210165247E-2,4.168129206E-2
1.319404583E1,2.686415523E-2,2.305133209E-2,3.480028868E-2
1.320402383E1,2.174729336E-2,2.264393190E-2,3.614807189E-2
1.321400283E1,2.821762120E-2,2.292844463E-2,4.049196839E-2
1.322398083E1,2.900091056E-2,2.188879598E-2,3.854893863E-2
1.323395983E1,2.117351705E-2,8.331080885E-3,3.870388985E-2
1.324393883E1,2.584597226E-2,1.862318086E-2,3.855361640E-2
1.325391683E1,2.309584402E-2,2.328158448E-2,3.870038152E-2
1.326389583E1,2.479566615E-2,2.553129613E-2,4.618364811E-2
1.327387383E1,2.286694380E-2,2.254233653E-2,4.363835514E-2
1.328385283E1,2.965757115E-2,1.972746408E-2,4.962473452E-2
1.329383083E1,2.187715637E-2,2.021772113E-2,2.492609560E-2
1.330380983E1,2.758106042E-2,2.389769828E-2,4.303784609E-2
1.331378883E1,3.155504744E-2,3.166339909E-2,4.603337467E-2
1.332376683E1,3.222713007E-2,2.287843266E-2,4.408917546E-2
1.333374583E1,2.353009114E-2,2.420700228E-2,3.450968206E-2
1.334372383E1,2.980665687E-2,1.773599836E-2,4.977851629E-2
1.335370283E1,3.320277454E-2,2.405179982E-2,4.334307075E-2
1.336368183E1,1.378886741E-2,2.487480456E-2,4.199470282E-2
1.337365983E1,3.190229896E-2,2.650352821E-2,4.573692083E-2
1.338363883E1,2.947818954E-2,2.503537002E-2,4.318870425E-2
1.339361683E1,2.805676796E-2,1.768335514E-2,2.462554872E-2
1.340359583E1,2.578271270E-2,2.407602465E-2,3.495465517E-2
1.341357383E1,2.747042013E-2,1.510587964E-2,4.633392155E-2
1.342355283E1,2.239178443E-2,1.299081840E-2,4.064984322E-2
1.343353183E1,2.428529559E-2,2.374329067E-2,4.005225778E-2
1.344350983E1,3.126672490E-2,3.307495350E-2,3.660707831E-2
1.345348883E1,2.093564501E-2,2.252500959E-2,3.676086009E-2
1.346346683E1,3.201798247E-2,1.511768371E-2,3.256899118E-2
1.347344583E1,2.477772251E-2,1.526580556E-2,4.723614693E-2
1.348342383E1,2.541247431E-2,2.101394288E-2,3.585921943E-2
1.349340283E1,2.091364486E-2,1.541571812E-2,3.466580272E-2
1.350338183E1,1.932645472E-2,2.208052070E-2,3.855595529E-2
1.351335983E1,2.380381392E-2,3.713913382E-2,4.065218210E-2
1.352333883E1,3.253858566E-2,2.187087518E-2,3.002662182E-2
1.353331683E1,3.029086115E-2,1.319719770E-2,3.526572704E-2
1.354329583E1,3.028742591E-2,1.600429062E-2,4.514167428E-2
1.355327383E1,2.118312841E-2,1.745796782E-2,4.214673042E-2
1.356325283E1,1.983525384E-2,2.841564082E-2,4.125269115E-2
1.357323183E1,2.938487163E-2,2.640023806E-2,4.649647415E-2
1.358320983E1,3.174809692E-2,2.785857475E-2,3.197783768E-2
1.359318883E1,2.904624475E-2,2.020231280E-2,4.156200886E-2
1.360316683E1,1.771879932E-2,2.089423941E-2,5.368562579E-2
1.361314583E1,3.874480208E-2,2.012866986E-2,4.290628374E-2
1.362312383E1,2.613246756E-2,2.572583482E-2,4.620002031E-2
1.363310283E1,2.390356377E-2,2.788827678E-2,3.661994219E-2
1.364308183E1,2.840358093E-2,2.123507270E-2,3.871499956E-2
1.365305983E1,2.704834253E-2,1.688327332E-2,4.395468950E-2
1.366303883E1,2.512471821E-2,2.436177534E-2,4.515512288E-2
1.367301683E1,2.430247178E-2,1.749285925E-2,4.770217001E-2
1.368299583E1,3.030679481E-2,2.301449463E-2,4.620469809E-2
1.369297483E1,2.294982808E-2,1.522580695E-2,3.857115805E-2
1.370295283E1,2.482042545E-2,1.701230492E-2,3.468159020E-2
1.371293183E1,2.437713342E-2,2.146449369E-2,3.154163539E-2
1.372290983E1,2.127275527E-2,2.966281080E-2,6.043448210E-2
1.373288883E1,2.578490540E-2,2.473922225E-2,4.531942964E-2
1.374286683E1,2.688485803E-2,1.486734522E-2,3.409511447E-2
1.375284583E1,2.445713064E-2,2.131577341E-2,3.783440888E-2
1.376282483E1,2.594906598E-2,9.915055060E-3,5.145608246E-2
1.377280283E1,2.248375017E-2,2.210445317E-2,3.588904023E-2
1.378278183E1,1.854415208E-2,1.933170351E-2,3.544523656E-2
1.379275983E1,2.347101599E-2,2.284368284E-2,2.017757177E-2
1.380273883E1,2.502683217E-2,1.390977229E-2,3.724442482E-2
1.381271683E1,2.123611880E-2,1.416008794E-2,4.038905740E-2
1.382269583E1,2.331231890E-2,8.315403038E-3,3.320458353E-2
1.383267483E1,1.468831535E-2,1.892606206E-2,4.697828472E-2
1.384265283E1,2.795701811E-2,1.363160015E-2,4.099190533E-2
1.385263183E1,2.935790135E-2,2.663958104E-2,3.455002785E-2
1.386260983E1,2.992190184E-2,2.204565211E-2,3.635097027E-2
1.387258883E1,2.135752162E-2,1.956874415E-2,4.922946274E-2
1.388256783E1,2.338396557E-2,1.271005612E-2,4.698588610E-2
1.389254583E1,2.514160205E-2,2.377122026E-2,3.605919421E-2
1.390252483E1,2.603127418E-2,1.607152903E-2,3.410973251E-2
1.391250283E1,2.684875147E-2,2.432429377E-2,2.437821150E-2
1.392248183E1,2.357173428E-2,1.668511666E-2,5.266879499E-2
1.393245983E1,2.389386104E-2,2.500853678E-2,5.970767319E-2
1.394243883E1,2.619146962E-2,1.567004916E-2,4.279927969E-2
1.395241783E1,2.296992788E-2,1.944345385E-2,2.663523674E-2
1.396239583E1,1.858625203E-2,1.400520525E-2,3.531835198E-2
1.397237483E1,2.215641573E-2,1.438859530E-2,4.146026731E-2
1.398235283E1,2.105927708E-2,3.149292991E-2,4.909965456E-2
1.399233183E1,2.706275957E-2,2.303551263E-2,3.084113896E-2
1.400230983E1,2.698000319E-2,2.003765430E-2,2.605285406E-2
1.401228883E1,2.580787400E-2,2.404507552E-2,4.117492318E-2
1.402226783E1,2.090412486E-2,1.528640329E-2,3.459154308E-2
1.403224583E1,2.048802238E-2,1.514759130E-2,4.088197768E-2
1.404222483E1,2.089886237E-2,1.790318761E-2,4.417571425E-2
1.405220267E1,2.527239695E-2,2.101736899E-2,3.175096571E-2
1.406218167E1,2.235396026E-2,2.011719470E-2,3.429742813E-2
1.407215967E1,2.053202268E-2,1.639059058E-2,2.980735123E-2
1.408213867E1,2.470340805E-2,2.044591786E-2,3.594926655E-2
1.409211767E1,2.462878296E-2,1.633358479E-2,4.328225970E-2
1.410209567E1,3.040281706E-2,1.844586404E-2,3.609895527E-2
1.411207467E1,2.087737385E-2,1.902894108E-2,3.684564471E-2
1.412205267E1,3.147740738E-2,1.883779651E-2,4.103809834E-2
1.413203167E1,2.063372768E-2,2.111850298E-2,3.924358785E-2
1.414201067E1,2.542283485E-2,1.593274903E-2,4.103985250E-2
1.415198867E1,1.867439881E-2,1.455509477E-2,3.654919088E-2
1.416196767E1,2.690736981E-2,2.726620327E-3,3.430386007E-2
1.417194567E1,2.754705520E-2,1.176675862E-2,4.043992817E-2
1.418192467E1,2.265903873E-2,2.144612064E-2,3.460499167E-2
1.419190267E1,2.619658593E-2,2.037424379E-2,3.131359398E-2
1.420188167E1,1.359176142E-2,2.588852903E-2,4.284430325E-2
1.421186067E1,2.676822435E-2,1.796999205E-2,3.730523586E-2
1.422183867E1,1.780720191E-2,1.866543612E-2,3.580834866E-2
1.423181767E1,1.217088802E-2,1.728995173E-2,4.748231471E-2
1.424179567E1,1.903451420E-2,1.895954194E-2,4.254726470E-2
1.425177467E1,1.938587705E-2,1.699661794E-2,3.491547883E-2
1.426175367E1,2.931512531E-2,1.791950043E-2,3.851093173E-2
1.427173167E1,2.162230913E-2,2.333317702E-2,5.707408726E-2
1.428171067E1,2.411433762E-2,1.252303201E-2,3.956167638E-2
1.429168867E1,2.737964211E-2,1.895455810E-2,2.848529577E-2
1.430166767E1,3.115537198E-2,1.230905133E-2,3.656790197E-2
1.431164567E1,2.534727786E-2,8.261001091E-3,4.435054600E-2
1.432162467E1,2.184574585E-2,1.740135946E-2,3.657257974E-2
1.433160367E1,1.608324174E-2,2.129483307E-2,4.764779091E-2
1.434158167E1,1.521200661E-2,1.827803068E-2,4.061125159E-2
1.435156067E1,1.928426340E-2,1.877742401E-2,5.198700964E-2
1.436153867E1,2.343604233E-2,1.322384822E-2,3.851619422E-2
1.437151767E1,2.064865636E-2,1.910658570E-2,2.130023718E-2
1.438149567E1,1.532988282E-2,1.506631501E-2,4.614681065E-2
1.439147467E1,2.040797034E-2,1.868013639E-2,5.572747350E-2
1.440145367E1,1.472469600E-2,1.919179060E-2,4.270397007E-2
1.441143167E1,1.995658357E-2,2.146952321E-2,4.569832921E-2
1.442141067E1,2.727532413E-2,1.601383346E-2,4.165731847E-2
