"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.936611967E1,-1.235516667E-2,3.387010630E-2,8.902034998E-2
1.937610067E1,-3.947484523E-2,8.724447750E-3,1.615404421E-1
1.938608167E1,-6.546133339E-2,2.607492730E-3,2.121662199E-1
1.939606267E1,-8.749861211E-2,-2.125645615E-2,2.017587608E-1
1.940604367E1,-1.022748184E-1,-2.983114209E-2,1.155971146E-1
1.941602467E1,-8.240422547E-2,-1.396706130E-2,3.932427943E-2
1.942600567E1,-4.545099199E-2,-1.384536613E-2,-3.575864732E-2
1.943598567E1,2.299446791E-2,-3.545970842E-4,-5.705537617E-2
1.944596667E1,6.123408884E-2,2.279509613E-2,-4.577492774E-2
1.945594767E1,7.626698792E-2,3.948083863E-2,-3.274791598E-2
1.946592867E1,9.414426506E-2,5.724636085E-2,2.413847566E-2
1.947590967E1,8.125232399E-2,4.795930132E-2,5.751789093E-2
1.948589067E1,5.602392733E-2,4.943130132E-2,8.379060030E-2
1.949587167E1,4.510659099E-2,4.078085739E-2,1.019245702E-1
1.950585267E1,3.346332282E-2,3.015131369E-2,1.036588544E-1
1.951583367E1,3.919564068E-2,5.682762712E-6,8.046411932E-2
1.952581467E1,5.729014188E-2,4.221762791E-3,6.135834217E-2
1.953579567E1,6.124461383E-2,-1.384894755E-2,3.087154448E-2
1.954577667E1,6.015849352E-2,-1.627062673E-2,3.623519540E-3
1.955575667E1,7.151817173E-2,-1.441503111E-2,-5.416275859E-3
1.956573767E1,7.936425805E-2,-6.254474223E-3,-3.765606880E-3
1.957571867E1,7.627663583E-2,-1.113741092E-2,7.461047173E-3
1.958569967E1,5.853939950E-2,-4.365805294E-3,1.108515143E-2
1.959568067E1,4.107581288E-2,3.675632849E-3,1.185639918E-2
1.960566167E1,2.028399110E-2,8.983917944E-3,1.526532590E-2
1.961564267E1,2.527254313E-2,3.687309008E-3,2.517635643E-2
1.962562367E1,1.846521467E-2,-1.219221208E-2,5.188526809E-2
1.963560467E1,-6.703248024E-3,-2.583570309E-2,8.493548512E-2
1.964558567E1,-5.477993220E-2,-1.378769796E-2,7.986770332E-2
1.965556667E1,-6.534438908E-2,-8.715622108E-3,3.580250144E-3
1.966554767E1,-5.874112844E-3,3.784493387E-2,-9.285963178E-3
1.967552867E1,6.773502320E-2,3.335103801E-2,8.722174644E-2
1.968550867E1,7.069429904E-2,3.109589484E-2,1.522603261E-1
1.969548967E1,2.905335277E-2,1.121470381E-2,1.549096996E-1
1.970547067E1,-1.892743707E-3,3.438747525E-3,1.494641876E-1
1.971545167E1,9.200593829E-3,-9.635973852E-3,9.410274982E-2
1.972543267E1,1.482795417E-2,-2.642904930E-2,-3.768296599E-2
1.973541367E1,-3.386999667E-3,-3.232903607E-2,-1.433386445E-1
1.974539467E1,1.927680820E-2,-1.006916117E-2,-1.355595088E-1
1.975537567E1,4.741770297E-2,2.061560132E-2,-4.733847320E-2
1.976535667E1,1.935954630E-2,6.856876306E-2,1.037237585E-1
1.977533767E1,-2.436417818E-2,9.705723826E-2,1.950034726E-1
1.978531867E1,-7.976508468E-2,1.043993311E-1,2.456327587E-1
1.979529967E1,-9.317187309E-2,5.793775756E-2,2.098425364E-1
1.980527967E1,-6.785050571E-2,1.311983630E-2,1.219425130E-1
1.981526067E1,-6.737746596E-3,-1.859732520E-2,3.216845691E-2
1.982524167E1,5.710420042E-2,-3.644233301E-2,-4.130940914E-2
1.983522267E1,1.125150472E-1,-3.178096924E-2,-4.539251983E-2
1.984520367E1,1.330001825E-1,-2.213028599E-2,6.365278959E-3
1.985518467E1,1.149854958E-1,-2.157980718E-2,3.954121113E-2
1.986516567E1,7.670143604E-2,3.345520981E-3,3.847877204E-2
1.987514667E1,3.513182580E-2,1.453504521E-2,-1.603891253E-3
1.988512767E1,3.893456250E-2,2.526530720E-2,-5.639171720E-2
1.989510867E1,5.251793683E-2,3.764167003E-2,-7.113020897E-2
1.990508967E1,5.708753586E-2,2.870580889E-2,-6.334756494E-2
1.991507067E1,5.611485153E-2,2.021217998E-3,1.965249181E-2
1.992505167E1,5.007029235E-2,-1.836403957E-2,9.662173033E-2
1.993503167E1,3.960933119E-2,-2.943373242E-2,1.442706907E-1
1.994501267E1,1.803281307E-2,-3.114833705E-2,1.195404768E-1
1.995499367E1,1.902216196E-2,-1.023668390E-2,7.166464448E-2
1.996497467E1,4.081999719E-2,-5.843195692E-3,3.145392716E-2
1.997495554E1,3.590628952E-2,9.798654355E-3,-4.603337467E-2
1.998493654E1,3.748942316E-3,2.411647551E-2,-1.328908396E-1
1.999491754E1,3.829370767E-2,4.062861051E-2,-9.422788024E-2
2.000489854E1,6.706580937E-2,6.046817668E-2,1.525772452E-2
2.001487954E1,4.092553943E-2,6.235715624E-2,1.168033952E-1
2.002486054E1,-2.765352935E-2,6.869243167E-2,1.600692827E-1
2.003484154E1,-8.476445407E-2,5.272386845E-2,1.511306441E-1
2.004482254E1,-8.322605163E-2,1.025572389E-2,1.386158484E-1
2.005480254E1,-5.731440783E-2,-1.195083171E-2,1.074496043E-1
2.006478354E1,-4.886927426E-2,-2.707670152E-2,9.244564891E-2
2.007476454E1,-3.716197908E-2,-3.078573659E-2,8.046178043E-2
2.008474554E1,-2.796050817E-2,-3.007416699E-2,6.758445740E-2
2.009472654E1,-1.237475485E-2,-2.400939837E-2,7.823106766E-2
2.010470754E1,1.782055914E-2,-2.361202525E-2,5.067898750E-2
2.011468854E1,5.044363707E-2,6.255570576E-3,3.922604620E-2
2.012466954E1,5.880047768E-2,1.860838009E-2,2.197676003E-2
2.013465054E1,6.452607125E-2,1.513937322E-2,9.187145233E-3
2.014463154E1,6.247749925E-2,3.234255776E-2,1.788838685E-2
2.015461254E1,5.256266803E-2,3.587844215E-2,3.638956189E-2
2.016459354E1,3.946548969E-2,3.316639390E-2,3.225207210E-2
2.017457354E1,3.816185296E-2,2.448671389E-2,2.138092875E-2
2.018455454E1,6.290083766E-2,1.366116056E-2,1.614474714E-2
2.019453554E1,6.989089161E-2,1.282692734E-2,1.108749032E-2
2.020451654E1,8.206830293E-2,3.803979233E-3,2.331109464E-2
2.021449754E1,7.570448577E-2,8.590637874E-3,5.918434739E-2
2.022447854E1,6.611768335E-2,-1.548995035E-2,6.950760663E-2
2.023445954E1,5.678962022E-2,-1.126279715E-2,5.891303658E-2
2.024444054E1,4.731917739E-2,-8.230211847E-3,1.699610174E-2
2.025442154E1,3.270347714E-2,-6.546067558E-3,-1.751299560E-2
2.026440254E1,2.867942333E-2,4.228267819E-4,-3.924417257E-2
2.027438354E1,3.908103526E-2,-4.058954380E-3,-1.863799989E-2
2.028436454E1,4.158773661E-2,3.475913890E-3,3.493302047E-2
2.029434554E1,7.848132849E-3,5.267025679E-3,6.715351760E-2
2.030432554E1,-1.304484576E-2,4.479186460E-3,9.629194736E-2
2.031430654E1,-2.431652337E-2,1.791630730E-2,8.265273213E-2
2.032428754E1,-2.430307478E-2,1.577785263E-2,3.301396430E-2
2.033426854E1,-1.558984637E-2,8.939771466E-3,-9.169018865E-3
2.034424954E1,-4.150646031E-3,6.932495423E-3,-4.993522167E-4
2.035423054E1,1.806526512E-2,2.385261990E-3,2.889810920E-2
2.036421154E1,3.799520731E-3,1.509677991E-3,9.241056561E-2
2.037419254E1,-3.771951109E-2,5.543927886E-3,1.325043386E-1
2.038417354E1,-6.565224499E-2,2.151799114E-2,9.215328813E-2
2.039415454E1,-1.291094452E-2,2.707988095E-2,6.661966681E-2
2.040413554E1,4.828309089E-2,4.726545610E-2,8.572661340E-2
2.041411654E1,6.204158932E-2,3.850464597E-2,1.253835994E-1
2.042409754E1,4.133659869E-2,1.505968664E-2,1.007943034E-1
2.043407754E1,3.373668015E-2,1.156330749E-2,8.903847635E-2
2.044405854E1,3.558235377E-2,-8.575380296E-3,4.785419762E-2
2.045403954E1,2.507929265E-2,-1.195185497E-2,-4.048319757E-2
2.046402054E1,2.050793946E-2,-1.808456093E-2,-1.144048673E-1
2.047400154E1,3.403927356E-2,2.004864067E-4,-1.022011435E-1
2.048398254E1,3.676056772E-2,4.081097055E-2,-3.548090458E-3
2.049396354E1,3.239152819E-2,7.960284272E-2,5.675249040E-2
2.050394454E1,-1.735336661E-2,1.128235975E-1,1.008387423E-1
2.051392554E1,-5.882854432E-2,9.890240025E-2,1.208946919E-1
2.052390654E1,-6.004856586E-2,6.647816420E-2,1.150965929E-1
2.053388754E1,-3.093703330E-2,1.506096572E-3,8.307080805E-2
2.054386854E1,1.557142764E-2,-4.061909052E-2,6.404923081E-2
2.055384854E1,4.828367561E-2,-7.468524300E-2,2.850400686E-2
2.056382954E1,8.085091263E-2,-8.450235263E-2,8.795381784E-3
2.057381054E1,9.483540595E-2,-6.678965634E-2,2.010038853E-2
2.058379154E1,8.296321929E-2,-4.597903211E-2,8.653879166E-4
2.059377254E1,8.090587646E-2,-2.945735883E-2,-3.483069420E-2
2.060375354E1,6.580544204E-2,-1.229446527E-2,-4.430435300E-2
2.061373454E1,5.704982132E-2,2.446902607E-2,-3.058620036E-2
2.062371554E1,3.648545623E-2,3.878675586E-2,2.005594969E-4
2.063369654E1,2.719306111E-2,5.500302175E-2,4.107844412E-2
2.064367754E1,1.614533186E-2,4.215111583E-2,1.015988803E-1
2.065365854E1,2.651536882E-2,1.144168541E-2,1.428252590E-1
2.066363954E1,2.356983393E-2,-1.010685744E-2,1.547945094E-1
2.067361954E1,1.039254874E-2,-4.859721428E-2,1.291468674E-1
2.068360054E1,1.753579974E-2,-4.402401555E-2,8.871921837E-2
2.069358154E1,4.760715276E-2,-2.471650947E-2,1.026946485E-1
2.070356254E1,4.504051745E-2,-3.979286067E-3,8.840990067E-2
2.071354354E1,-2.499392331E-3,2.685668176E-2,1.573602676E-2
2.072352454E1,-2.507783085E-2,6.489568837E-2,-2.948984742E-2
2.073350554E1,5.465392470E-3,9.193171520E-2,-3.897753954E-3
2.074348654E1,4.184764534E-2,1.040307738E-1,2.938986003E-2
2.075346754E1,1.877102405E-2,9.731886461E-2,6.605307162E-2
2.076344854E1,-2.213346541E-2,8.194474395E-2,8.913378596E-2
2.077342954E1,-6.007721722E-2,4.864086740E-2,7.135298789E-2
2.078341054E1,-5.572835058E-2,9.619729556E-3,6.855860353E-2
2.079339054E1,-3.640798062E-2,-3.946879702E-2,6.895913780E-2
2.080337154E1,-2.163849860E-2,-6.103875529E-2,7.294050694E-2
2.081335254E1,-8.876950443E-3,-4.771159865E-2,7.676107764E-2
2.082333354E1,6.008598804E-3,-3.064262599E-2,7.686106503E-2
2.083331454E1,2.257639199E-2,-1.601866655E-2,7.148630440E-2
2.084329554E1,4.083403051E-2,4.580379836E-4,2.883671343E-2
2.085327654E1,6.821975738E-2,2.782196570E-2,-1.107053339E-2
2.086325754E1,8.412330687E-2,2.518710069E-2,-6.600921750E-3
2.087323854E1,7.340068281E-2,3.245983098E-2,-8.298953176E-3
2.088321954E1,6.795312434E-2,3.834607679E-2,-1.821407676E-2
2.089320054E1,4.463004291E-2,3.373218510E-2,-4.905813932E-4
2.090318154E1,3.611474276E-2,2.483802192E-2,1.392455935E-2
2.091316254E1,3.794638306E-2,1.118312884E-2,1.554833114E-2
2.092314354E1,4.121176064E-2,8.492861465E-3,2.407766461E-2
2.093312354E1,3.169015467E-2,-7.776340004E-3,4.596028447E-2
2.094310454E1,3.064847320E-2,-5.161848888E-3,4.742150366E-2
2.095308554E1,4.010342091E-2,-2.875770293E-3,5.458375812E-2
2.096306654E1,4.398041725E-2,8.813215792E-4,5.938315272E-2
2.097304737E1,3.445998073E-2,-7.813890092E-3,6.137880743E-2
2.098302837E1,2.460040569E-2,-1.001321062E-2,5.381952703E-2
2.099300938E1,1.506593585E-2,-6.100034639E-3,3.567503214E-2
2.100299037E1,1.020923853E-3,-4.904717579E-4,3.606562614E-3
2.101297137E1,4.984751344E-3,-9.013117477E-3,-6.239563823E-3
2.102295238E1,1.407512516E-2,-3.839903064E-3,6.433691382E-3
2.103293337E1,1.305537075E-2,1.100383859E-2,4.561646819E-2
2.104291437E1,6.184892356E-3,2.191719152E-2,8.204929948E-2
2.105289437E1,-7.375093102E-3,2.148636136E-2,1.334340459E-1
2.106287537E1,-3.144369453E-2,3.303150594E-2,1.396812111E-1
2.107285637E1,-3.793527335E-2,2.526961952E-2,1.103989398E-1
2.108283737E1,-2.726527423E-2,1.562346786E-2,8.300882757E-2
2.109281837E1,-1.327025592E-3,5.386582967E-3,4.530130327E-2
2.110279937E1,2.675042689E-2,4.908189364E-3,2.814732671E-2
2.111278037E1,4.757967085E-2,6.159858964E-4,4.614622593E-2
2.112276137E1,4.519693047E-2,-9.459333122E-4,4.942534447E-2
2.113274237E1,2.745472401E-2,-2.786600254E-3,5.880778670E-2
2.114272338E1,1.603306532E-2,1.472420264E-2,4.260982990E-2
2.115270437E1,1.809362411E-2,2.531438727E-2,3.422550738E-2
2.116268537E1,6.014446020E-3,3.163117088E-2,4.880553961E-2
2.117266537E1,2.735327482E-3,3.292494044E-2,4.861667454E-2
2.118264637E1,-6.253889501E-3,4.518604003E-2,-5.412767529E-3
2.119262737E1,2.157681048E-2,4.777412731E-2,-4.021890342E-2
2.120260837E1,7.535160631E-2,4.474325962E-2,-1.120326519E-3
2.121258937E1,1.004282677E-1,3.223277628E-2,7.776153624E-2
2.122257037E1,8.204929948E-2,1.323045831E-2,1.291538841E-1
2.123255137E1,6.343088776E-2,5.417664573E-3,1.468843961E-1
2.124253237E1,3.329112232E-2,-9.560818858E-3,6.883926988E-2
2.125251337E1,9.970379770E-3,-2.150039468E-2,-6.223425508E-2
2.126249437E1,1.798603535E-3,-3.656055640E-2,-1.703621364E-1
2.127247537E1,2.733368665E-2,-2.046649732E-2,-1.757865983E-1
2.128245637E1,5.056964457E-2,1.342434833E-2,-9.315900922E-2
2.129243737E1,3.445559531E-2,6.730751865E-2,2.707202375E-2
2.130241737E1,-2.987020880E-2,8.633223876E-2,1.300040692E-1
2.131239837E1,-7.432337344E-2,8.706047293E-2,1.873366034E-1
2.132237937E1,-1.070704123E-1,5.856954921E-2,2.060091019E-1
2.133236037E1,-8.459546953E-2,1.209567821E-2,1.942912817E-1
2.134234137E1,-3.735669136E-2,-4.089579172E-2,1.451407564E-1
2.135232237E1,1.839534044E-2,-7.627828036E-2,9.196091473E-2
2.136230337E1,5.701649219E-2,-6.764640134E-2,3.905355334E-2
2.137228437E1,9.503391892E-2,-7.081018355E-2,3.259296477E-2
2.138226537E1,9.865539193E-2,-5.760669552E-2,2.249833167E-2
2.139224637E1,9.108090878E-2,-3.944374535E-2,1.864092350E-3
2.140222737E1,6.761076987E-2,-1.319038661E-2,-3.666204214E-3
2.141220837E1,4.666136563E-2,2.889670221E-2,-2.304680049E-2
2.142218837E1,2.862445951E-2,5.352533899E-2,-9.760757089E-3
2.143216937E1,1.851345420E-2,5.314289454E-2,-7.381525040E-3
2.144215037E1,1.099890500E-2,5.300124574E-2,1.911747158E-2
2.145213137E1,7.409006953E-3,2.469036145E-2,3.208016396E-2
2.146211237E1,1.158742726E-2,2.749178074E-3,5.030242682E-2
2.147209337E1,2.188642055E-2,-9.050649293E-3,6.436322629E-2
2.148207437E1,4.002302170E-2,-1.450582741E-2,5.438904583E-2
2.149205537E1,5.070179164E-2,-9.113762677E-3,6.399894476E-2
2.150203637E1,4.957240194E-2,1.113017499E-2,5.939426243E-2
2.151201737E1,2.010565102E-2,1.998231132E-2,-1.031741202E-2
2.152199837E1,-8.768192232E-3,4.612868428E-2,-6.141856849E-2
2.153197937E1,5.841076076E-3,6.125857405E-2,-4.692682922E-2
2.154196037E1,3.705497503E-2,8.173146676E-2,2.069914341E-4
2.155194037E1,1.792259306E-2,7.581700813E-2,5.803887784E-2
2.156192137E1,-2.551140189E-3,8.005295042E-2,8.815847039E-2
2.157190237E1,-4.257825494E-2,6.758113179E-2,8.895252228E-2
2.158188337E1,-4.728877187E-2,2.515024496E-2,7.866317689E-2
2.159186437E1,-4.006424457E-2,-1.402421784E-2,6.190154850E-2
2.160184537E1,-1.868770123E-2,-3.682941869E-2,8.380112529E-2
2.161182637E1,2.571020722E-3,-3.624977689E-2,1.101896095E-1
2.162180737E1,6.832471490E-3,-4.253739752E-2,1.478316450E-1
2.163178837E1,9.107038379E-4,-2.691303430E-2,1.712462354E-1
2.164176937E1,5.145549774E-5,-6.083845161E-3,1.683033317E-1
2.165175037E1,1.706509888E-2,1.760501616E-2,1.195211810E-1
2.166173137E1,4.382692784E-2,2.880820826E-2,4.574978471E-2
2.167171237E1,7.758553505E-2,3.607300825E-2,-5.536143780E-3
2.168169237E1,1.017389211E-1,4.682464913E-2,-3.473246098E-2
2.169167337E1,1.058460054E-1,5.281610828E-2,-2.514010370E-2
2.170165437E1,8.950069875E-2,5.089579130E-2,1.761824548E-2
2.171163537E1,5.573215127E-2,3.528140489E-2,5.538658082E-2
2.172161637E1,2.428114772E-2,2.155174054E-2,7.597930491E-2
2.173159737E1,1.041622996E-2,8.426532112E-3,7.669500411E-2
2.174157837E1,8.013901412E-3,-7.707543857E-3,4.058844745E-2
2.175155937E1,1.550769299E-2,-1.951760385E-2,1.305449367E-2
2.176154037E1,3.041166097E-2,-2.970191862E-2,-5.197005272E-3
2.177152137E1,3.908103526E-2,-3.079863701E-2,-1.300362289E-2
2.178150237E1,4.344510466E-2,-1.998373657E-2,-1.549804509E-2
2.179148337E1,4.410584003E-2,-1.973080795E-2,-9.588264227E-3
2.180146437E1,3.002311349E-2,-1.466452450E-2,-1.340766549E-3
2.181144437E1,1.767788708E-2,-5.447558463E-3,-8.582543135E-3
2.182142537E1,5.720915794E-3,-2.161481738E-2,1.008761644E-2
2.183140637E1,-9.080433547E-3,3.001229614E-3,4.794716835E-2
2.184138737E1,-1.185230613E-2,-7.954259813E-3,4.719346225E-2
2.185136837E1,-2.500620246E-2,-1.361754399E-2,5.935508609E-2
2.186134937E1,-2.572394818E-2,-9.835455269E-3,6.776104331E-2
2.187133037E1,-2.809002399E-2,-1.828716695E-4,7.132667542E-2
2.188131137E1,-2.076960236E-2,8.483579010E-3,7.422046244E-2
2.189129237E1,-1.251684219E-2,1.833080180E-2,6.564727485E-2
2.190127337E1,-5.797806680E-3,1.610242791E-2,4.462653458E-2
2.191125437E1,1.356670976E-2,2.237846375E-2,1.442508101E-3
2.192123537E1,2.554736227E-2,1.152212117E-2,-1.441806436E-2
2.193121537E1,3.895590484E-2,4.226696379E-3,1.024022877E-2
2.194119638E1,3.982655525E-2,1.473735888E-2,3.113525391E-2
2.195117737E1,3.482806295E-2,1.707578832E-2,1.038190681E-1
2.196115837E1,-2.855780125E-3,3.704035699E-2,1.558698124E-1
2.197113937E1,-3.612789899E-2,3.893215053E-2,1.410599846E-1
2.198112017E1,-2.131339341E-2,5.811485510E-2,7.649736822E-2
2.199110117E1,4.668592393E-2,6.537983783E-2,4.530539632E-2
2.200108217E1,8.580408901E-2,5.068509053E-2,4.629883826E-2
2.201106317E1,8.998192459E-2,2.245319847E-2,6.254415751E-2
2.202104417E1,9.015851051E-2,9.092018344E-3,8.587045491E-2
2.203102517E1,7.529956609E-2,2.152566561E-2,7.217510641E-2
2.204100617E1,5.591107607E-2,9.040124305E-3,3.390741885E-2
2.205098717E1,2.211300015E-2,8.461871222E-3,-3.743445933E-2
2.206096717E1,9.574815631E-4,1.508073661E-2,-8.096931875E-2
2.207094817E1,1.090213358E-3,2.223882493E-2,-9.067745090E-2
2.208092917E1,1.063579291E-2,3.821731014E-2,-7.697917879E-2
2.209091017E1,-1.059866309E-2,5.471974242E-2,-4.521067142E-2
2.210089117E1,-1.946362674E-2,5.852321003E-2,2.024423003E-2
2.211087217E1,-3.980813652E-2,2.417392440E-2,1.078735274E-1
2.212085317E1,-4.062850088E-2,7.317059487E-4,1.817302930E-1
2.213083417E1,-2.569325030E-2,-1.722403351E-2,2.272742558E-1
2.214081517E1,-1.707562387E-2,-3.861143075E-2,2.161218613E-1
2.215079617E1,-5.030944347E-3,-5.114080790E-2,1.449372733E-1
2.216077717E1,1.552377284E-2,-5.851326976E-2,4.089601099E-2
2.217075817E1,5.467000455E-2,-6.105753947E-2,-5.466620386E-2
2.218073917E1,7.487710476E-2,-6.375306934E-2,-1.010890031E-1
2.219072017E1,9.083006322E-2,-4.030854855E-2,-1.181932783E-1
2.220070017E1,9.034854501E-2,-4.932546671E-3,-8.313395798E-2
2.221068117E1,7.781796187E-2,2.452092011E-2,-1.112140417E-2
2.222066217E1,5.366457582E-2,3.883771800E-2,5.382478952E-2
2.223064317E1,3.471667349E-2,4.075538546E-2,1.100258875E-1
2.224062417E1,2.226707429E-2,4.370000672E-2,1.590793490E-1
2.225060517E1,-2.349937499E-2,2.898302173E-2,1.705369681E-1
2.226058617E1,-1.909145147E-2,-4.880597815E-3,1.244275796E-1
2.227056717E1,-6.206819415E-4,-2.819870912E-2,7.548112214E-2
2.228054817E1,2.572248638E-2,-3.074838750E-2,3.404424369E-2
2.229052917E1,4.005927444E-2,-2.919357631E-2,3.687195718E-2
2.230051017E1,2.783099234E-2,2.013982069E-3,1.105416119E-2
2.231049117E1,2.177093804E-2,3.785295552E-2,-2.786782980E-3
2.232047117E1,1.714228213E-2,6.277409926E-2,4.308228493E-3
2.233045217E1,2.610050887E-2,7.843385641E-2,3.998033702E-2
2.234043317E1,2.093069315E-2,8.321066614E-2,4.077965140E-2
2.235041417E1,4.998784661E-3,6.446653929E-2,3.421088934E-2
2.236039517E1,-2.509244889E-2,4.274946872E-2,3.397817016E-2
2.237037617E1,-4.008120149E-2,1.652766667E-2,2.891974390E-2
2.238035717E1,-2.570026696E-2,-1.309321320E-2,6.153726697E-2
2.239033817E1,-3.691756546E-2,-2.043378945E-2,1.069607770E-1
2.240031917E1,-4.037122339E-2,-3.379153434E-2,1.239761746E-1
2.241030017E1,-4.476511359E-2,-4.336159911E-2,1.061532766E-1
2.242028117E1,-2.849231243E-2,-3.067507803E-2,6.444625676E-2
2.243026217E1,-5.441711247E-3,-3.958683768E-2,8.560323715E-3
2.244024317E1,4.878156602E-2,-1.845669966E-2,-3.726372063E-2
2.245022317E1,8.583274037E-2,6.628696024E-3,-4.647893250E-2
2.246020417E1,1.048154336E-1,3.582029890E-2,-1.350531399E-2
2.247018517E1,1.058764109E-1,6.459989235E-2,2.446825862E-2
2.248016617E1,8.542694360E-2,8.465280879E-2,5.479835093E-2
2.249014717E1,5.003608614E-2,8.726786636E-2,6.942399144E-2
2.250012817E1,2.668990821E-2,7.409438185E-2,8.152772784E-2
2.251010917E1,-1.271769404E-3,4.618074277E-2,7.482857287E-2
2.252009017E1,-1.153948009E-2,3.655452646E-2,5.496499658E-2
2.253007117E1,-1.771150857E-2,5.609179158E-3,1.189148247E-2
2.254005217E1,-2.678024769E-3,-1.794631083E-2,-3.429158092E-2
2.255003317E1,2.971350342E-2,-3.087848805E-2,-4.896692276E-2
2.256001417E1,6.609195560E-2,-4.395806992E-2,-2.681591570E-2
2.256999517E1,7.167253822E-2,-5.030642850E-2,1.462096274E-2
2.257997617E1,6.879746228E-2,-3.832012977E-2,4.615558147E-2
2.258995617E1,5.402798027E-2,-2.477874577E-2,7.350476325E-2
2.259993717E1,2.448199958E-2,-1.940513631E-2,8.386076689E-2
2.260991817E1,-1.055217773E-2,-3.798278198E-3,6.720146477E-2
2.261989917E1,-2.226619720E-2,2.203961760E-3,3.142235219E-2
2.262988017E1,-1.351876259E-2,-1.502332427E-3,-3.104871511E-3
2.263986117E1,-1.150176555E-2,-6.372624524E-3,-2.139086902E-2
2.264984217E1,-1.372341514E-3,7.255334817E-3,1.103369594E-2
2.265982317E1,2.463724315E-3,7.279162221E-3,6.271723509E-2
2.266980417E1,6.952339411E-4,8.702429328E-3,1.229686993E-1
2.267978517E1,-1.814507961E-2,4.968744591E-3,1.307086587E-1
2.268976617E1,-2.099559724E-2,4.514598660E-3,1.135108280E-1
2.269974717E1,-1.577286422E-2,-5.609270521E-3,9.077626884E-2
2.270972717E1,-3.278241456E-3,-2.230902806E-2,3.240000665E-2
2.271970817E1,1.862601310E-2,-1.284562016E-2,-2.514010370E-2
2.272968917E1,3.114080876E-2,-2.189954024E-2,-7.650029182E-2
2.273967017E1,4.831378877E-2,1.042759549E-2,-7.259201288E-2
2.274965117E1,6.608727783E-2,2.519855758E-2,-2.466355562E-3
2.275963217E1,5.238754392E-2,3.538437070E-2,5.850723982E-2
2.276961317E1,2.145138770E-2,5.593652973E-2,1.101258749E-1
2.277959417E1,-1.881341636E-3,5.965932403E-2,1.118198133E-1
2.278957517E1,3.586097360E-3,7.063703287E-2,6.153492808E-2
2.279955617E1,2.823211133E-2,5.929493286E-2,6.812474012E-2
2.280953717E1,5.464456916E-2,2.514412366E-2,9.482078791E-2
2.281951817E1,7.411316603E-2,1.589574711E-2,1.210321015E-1
2.282949917E1,6.651792526E-2,-3.287341185E-3,1.099469501E-1
2.283948017E1,4.299545377E-2,-1.376957159E-2,3.574519873E-2
2.284946017E1,1.950075656E-2,-6.437418982E-3,-7.817551911E-2
2.285944117E1,1.939068273E-2,5.986562110E-3,-1.682963151E-1
2.286942217E1,3.545839280E-2,1.787559606E-2,-1.793276721E-1
2.287940317E1,4.998214558E-2,2.614978993E-2,-1.124343556E-1
2.288938417E1,4.582740650E-2,4.201493053E-2,-7.827082872E-3
2.289936517E1,-4.696045071E-3,5.999148242E-2,7.548229158E-2
2.290934617E1,-5.457601056E-2,5.823541738E-2,1.381200045E-1
2.291932717E1,-9.978083476E-2,3.906281753E-2,1.592553502E-1
2.292930817E1,-1.053375900E-1,3.376456406E-2,1.398104346E-1
2.293928917E1,-9.046198100E-2,4.727144949E-3,1.219799352E-1
2.294927017E1,-5.615475878E-2,-2.677377921E-2,9.335547566E-2
2.295925117E1,3.233364075E-3,-3.102042921E-2,7.972327709E-2
2.296923217E1,5.050123215E-2,-4.412946643E-2,7.865791440E-2
2.297921312E1,8.260010719E-2,-6.360451352E-2,8.805263579E-2
2.298919312E1,8.971894607E-2,-7.537459318E-2,7.669149578E-2
2.299917412E1,8.447867140E-2,-5.731840951E-2,7.763055861E-2
2.300915512E1,7.553740159E-2,-5.076925389E-2,7.539458334E-2
2.301913612E1,6.629763141E-2,-8.854548298E-3,7.258207262E-2
2.302911712E1,4.034827307E-2,2.655012321E-2,7.753057122E-2
2.303909812E1,1.700721145E-2,4.944177149E-2,6.521282673E-2
2.304907912E1,-3.132645786E-4,4.162037138E-2,4.572347224E-2
2.305906012E1,7.499054074E-3,2.604185399E-2,2.941558778E-2
2.306904112E1,7.746829838E-3,1.720049847E-2,2.626803160E-2
2.307902212E1,3.205385149E-2,-1.480730619E-2,1.959752798E-2
2.308900312E1,5.703461856E-2,-1.659717545E-2,5.174668908E-2
2.309898412E1,5.661011070E-2,-1.243732005E-2,6.558003187E-2
2.310896412E1,2.921897516E-2,7.518532611E-3,5.033049345E-2
2.311894512E1,1.109553024E-2,2.085475244E-2,8.187271357E-3
2.312892612E1,1.270789996E-2,4.789750356E-2,-2.287430763E-2
2.313890712E1,2.273265883E-2,6.291384771E-2,-3.551014066E-3
2.314888812E1,2.256279722E-2,6.714792620E-2,5.102163434E-2
2.315886912E1,1.010325775E-2,4.878264410E-2,1.021917880E-1
2.316885012E1,-1.331834927E-2,3.482778886E-2,1.263945830E-1
2.317883112E1,-3.530007944E-2,4.576396421E-3,1.348707068E-1
2.318881212E1,-6.355499491E-2,-1.333358858E-2,9.599724770E-2
2.319879312E1,-7.178758219E-2,-1.601607185E-2,6.236757159E-2
2.320877412E1,-6.333513960E-2,-2.153299291E-2,4.126497030E-2
2.321875512E1,-4.269651487E-2,-1.487546280E-2,3.834954858E-2
2.322873612E1,-2.138677597E-2,-1.552558182E-2,3.014532030E-2
